timestamp,latitude,longitude,no2_ugm3,pm10_ugm3,pm2_5_ugm3,o3_ugm3,temperature_degC,humidity_percent,is_anomaly,noise,wind_speed_ms,rain_mm,solar_radiation_wm2
3/21/2022 12:00,49.12716318,9.2144832,33.34,23.89,13.67,67.59,19.61,76.56,0,59.73,6.78,0.58,846.23
3/22/2022 12:00,49.12716318,9.2144832,41.2,29.13,17.6,72.21,20.32,70.25,0,44.18,1.77,0,860.22
3/23/2022 12:00,49.12716318,9.2144832,37.83,26.89,15.92,58.07,23.15,77.26,0,,4.58,0,894.8
3/24/2022 12:00,49.12716318,9.2144832,37.62,26.75,15.81,58.77,21.31,71.06,0,62.09,5.36,0,982.14
3/25/2022 12:00,49.12716318,9.2144832,41.46,29.31,17.73,81.03,18.11,73.21,0,54.01,4.78,0,926.6
3/26/2022 12:00,49.12716318,9.2144832,35.76,25.51,14.88,67.19,21.5,73.48,0,63.36,2.15,0.39,895.77
3/27/2022 12:00,49.12716318,9.2144832,36.77,26.18,15.38,76.17,16.99,71.94,0,51.81,0.66,0,887.18
3/28/2022 12:00,49.12716318,9.2144832,39.27,27.85,16.64,73.11,19.47,70.28,0,51.9,6.62,0,855.46
3/29/2022 12:00,49.12716318,9.2144832,39.41,27.94,16.7,62.78,20.13,77.91,0,61.88,6.44,0,894.38
3/30/2022 12:00,49.12716318,9.2144832,35.86,25.57,14.93,73.07,18.31,70.78,0,45,2.65,0,903.37
3/31/2022 12:00,49.12716318,9.2144832,40.87,28.92,17.44,67.91,18.05,69.05,0,67.21,6.33,0,893.6
4/1/2022 12:00,49.12716318,9.2144832,37.87,26.92,15.94,68.36,17.98,80.65,0,63.88,6.24,0,892.14
4/2/2022 12:00,49.12716318,9.2144832,37.67,26.78,15.83,75.82,18.48,75.29,0,70.96,4.35,0,956.08
4/3/2022 12:00,49.12716318,9.2144832,33.86,24.24,13.93,61.33,19.44,76.5,0,55.28,3.28,0,886.15
4/4/2022 12:00,49.12716318,9.2144832,40.05,28.37,17.02,53.24,20.26,72.7,0,55.73,2.96,8.94,888.44
4/5/2022 12:00,49.12716318,9.2144832,28.33,25.78,15.09,65.92,15.87,73.97,1,59.79,3.31,0,913.12
4/6/2022 12:00,49.12716318,9.2144832,35.82,25.55,14.91,64.59,19.76,68.23,0,61.75,1.88,0,878.75
4/7/2022 12:00,49.12716318,9.2144832,32.05,23.03,13.02,80.07,21.06,69.8,0,53.44,2.6,0,883.32
4/8/2022 12:00,49.12716318,9.2144832,38.65,27.43,16.32,71.64,21.63,77.31,0,69.79,2.92,0,907.93
4/9/2022 12:00,49.12716318,9.2144832,34.96,24.98,14.48,63.17,20.79,84.34,0,55.75,0,0,826.61
4/10/2022 12:00,49.12716318,9.2144832,37.7,26.8,15.85,68.15,19.91,69.97,0,61.79,1.89,0,966.03
4/11/2022 12:00,49.12716318,9.2144832,36.6,26.07,15.3,58.97,20.44,74.33,0,71.86,3.96,0,813.62
4/12/2022 12:00,49.12716318,9.2144832,38.56,27.37,16.28,63.45,20.55,63.33,0,60.79,1.15,0,892.86
4/13/2022 12:00,49.12716318,9.2144832,34.64,24.76,14.32,67.81,18.19,71.04,0,51.37,3.27,0,852.91
4/14/2022 12:00,49.12716318,9.2144832,40.16,28.44,17.08,73.34,18.48,73.28,0,67.35,5.35,0.57,938.35
4/15/2022 12:00,49.12716318,9.2144832,35.08,25.05,14.54,69.27,14.05,62.46,0,72,2.73,0,889.65
4/16/2022 12:00,49.12716318,9.2144832,40.1,28.4,17.05,62.17,20.41,69.8,0,41.34,1.65,0,915.8
4/17/2022 12:00,49.12716318,9.2144832,36.38,25.92,15.19,69.74,21.61,72.52,0,66.17,4.86,0,938.95
4/18/2022 12:00,49.12716318,9.2144832,36.51,26.01,15.25,67.35,21.33,68.39,0,55.42,0.71,0,837.9
4/19/2022 12:00,49.12716318,9.2144832,38.87,27.58,16.43,72.88,16.79,76.79,0,63.22,3.7,1.85,856.73
4/20/2022 12:00,49.12716318,9.2144832,40.97,28.98,17.49,64.88,22.48,64.56,0,53.62,0,0,961.02
4/21/2022 12:00,49.12716318,9.2144832,39.42,27.95,16.71,64.54,17.32,69.49,0,64.23,4.99,0,940.02
4/22/2022 12:00,49.12716318,9.2144832,37.72,26.81,15.86,65.44,18.92,73.45,0,43.62,5.98,0.74,921.19
4/23/2022 12:00,49.12716318,9.2144832,35.66,25.44,14.83,69.9,16.68,61.98,0,61.91,1.98,0,877.3
4/24/2022 12:00,49.12716318,9.2144832,39.72,28.15,16.86,70.48,21.72,81.89,0,53.21,4.76,0.12,833.19
4/25/2022 12:00,49.12716318,9.2144832,36.83,26.22,15.41,71.96,20.96,72.74,0,52.23,1.07,0,890.26
4/26/2022 12:00,49.12716318,9.2144832,35.78,25.52,14.89,64.42,18.95,67.71,0,41.58,3.16,0,881.1
4/27/2022 12:00,49.12716318,9.2144832,38.43,27.29,16.22,75.3,18.97,71.9,0,53.14,6.43,0,827.71
4/28/2022 12:00,49.12716318,9.2144832,39.19,27.79,,74.04,19.27,73.35,1,43.13,2.06,0,872.08
4/29/2022 12:00,49.12716318,9.2144832,36.91,26.27,15.45,69.9,18.98,69.86,0,50.39,3.47,0,858.46
4/30/2022 12:00,49.12716318,9.2144832,36.07,25.71,15.03,72.84,17.76,71.81,0,51.71,4.12,0,930.93
5/1/2022 12:00,49.12716318,9.2144832,37.28,26.52,15.64,63.04,23.1,67.46,0,69.62,2.84,0,882.97
5/2/2022 12:00,49.12716318,9.2144832,38.65,27.43,16.32,57.62,20.21,76.31,0,55.86,4.61,0,843.77
5/3/2022 12:00,49.12716318,9.2144832,33.33,23.89,13.67,68.26,16.39,74.15,0,66.17,3.96,0,883.81
5/4/2022 12:00,49.12716318,9.2144832,32.17,23.12,13.09,66.35,16.86,78.67,0,63.62,3.13,0,861.87
5/5/2022 12:00,49.12716318,9.2144832,36.68,26.12,15.34,60.4,19.46,66.99,0,55.94,5,0,819.35
5/6/2022 12:00,49.12716318,9.2144832,35.53,25.35,14.77,74.43,17.86,65.38,0,67.78,1.27,0,813.94
5/7/2022 12:00,49.12716318,9.2144832,30.39,21.93,12.2,66.53,14.67,75.06,0,48.47,2.52,0,769.9
5/8/2022 12:00,49.12716318,9.2144832,37.38,26.59,15.69,62.08,18.77,71.94,0,65.04,4.59,0,877.68
5/9/2022 12:00,49.12716318,9.2144832,34.61,24.74,14.3,66.63,20.22,79.8,0,47.85,1.25,0.36,849.69
5/10/2022 12:00,49.12716318,9.2144832,35.9,25.6,14.95,64.53,21.73,65.41,0,61.8,2.61,0,903.22
5/11/2022 12:00,49.12716318,9.2144832,32.89,23.6,13.45,70.02,18.25,68.15,0,57.69,2.5,4.19,820.21
5/12/2022 12:00,49.12716318,9.2144832,36.19,25.79,15.09,56.3,18.66,70.18,0,41.1,4.57,2.25,845.26
5/13/2022 12:00,49.12716318,9.2144832,40.31,28.54,17.16,81.52,16.96,77.52,0,56.57,3.7,0,854.65
5/14/2022 12:00,49.12716318,9.2144832,39.51,28.01,16.76,65.71,16.62,62.42,0,55.42,3.19,0,882.76
5/15/2022 12:00,49.12716318,9.2144832,33.53,24.02,13.77,71.63,18.2,81.39,0,51.58,5.37,0,838.87
5/16/2022 12:00,49.12716318,9.2144832,37.45,26.63,15.73,64.58,14.58,69.95,0,43.48,3.08,3.19,756.76
5/17/2022 12:00,49.12716318,9.2144832,39.66,28.11,16.83,56.19,17.21,66.19,0,64.32,1.46,0,782.44
5/18/2022 12:00,49.12716318,9.2144832,36.34,25.89,15.17,69.35,16.61,72.14,0,57.36,4.4,0,915.76
5/19/2022 12:00,49.12716318,9.2144832,38.79,27.53,16.4,66.77,22.06,67.48,0,64.96,4.06,0,832.17
5/20/2022 12:00,49.12716318,9.2144832,37.67,26.78,15.84,66.85,16.44,63,0,60.51,1.22,0,879.01
5/21/2022 12:00,49.12716318,9.2144832,33.31,23.87,13.65,58.28,19.05,76.36,0,55.33,5.11,0,794.43
5/22/2022 12:00,49.12716318,9.2144832,39.11,27.74,16.55,78.63,17.09,71.25,0,53.01,4.22,0,795.81
5/23/2022 12:00,49.12716318,9.2144832,38.08,27.05,16.04,70.25,16.19,63.94,0,44.23,4.26,0,742.8
5/24/2022 12:00,49.12716318,9.2144832,39.15,27.76,16.57,72.33,17.34,70.18,0,43.89,0.7,0,788.51
5/25/2022 12:00,49.12716318,9.2144832,35.82,25.55,14.91,67.33,20.28,64.71,0,57.14,5.29,0,748.59
5/26/2022 12:00,49.12716318,9.2144832,36.17,25.78,,67.04,14.78,68.99,1,61.1,4.24,0,733.62
5/27/2022 12:00,49.12716318,9.2144832,29.65,21.43,11.83,72.76,20.87,69.76,0,59.99,3.75,0.38,774.38
5/28/2022 12:00,49.12716318,9.2144832,38.03,27.02,16.02,74.5,14.27,69.61,0,48.98,0.74,0,806.44
5/29/2022 12:00,49.12716318,9.2144832,34.41,24.61,14.21,70.41,14.58,69.77,0,50.74,1.51,0,810.84
5/30/2022 12:00,49.12716318,9.2144832,39.05,27.7,16.52,65.03,13.94,73.78,0,51.03,3.35,0,856.45
5/31/2022 12:00,49.12716318,9.2144832,32.72,23.48,13.36,77.32,16.14,64.98,0,53.47,2.46,0,739.79
6/1/2022 12:00,49.12716318,9.2144832,35.2,25.13,14.6,67.79,18.73,60.04,0,65.91,3.92,2.31,787.47
6/2/2022 12:00,49.12716318,9.2144832,35.53,25.35,14.76,79,11.21,57.54,0,60.19,2.89,0,738.08
6/3/2022 12:00,49.12716318,9.2144832,36.33,25.89,15.16,65.19,16.14,65.09,0,59.12,2,0,775.04
6/4/2022 12:00,49.12716318,9.2144832,34.3,24.53,14.15,73.26,16.7,74.22,0,48.65,3.6,0,702.97
6/5/2022 12:00,49.12716318,9.2144832,36.53,26.02,15.26,60.79,15.58,79.82,0,53.98,3.01,0,755.12
6/6/2022 12:00,49.12716318,9.2144832,37.1,26.4,15.55,60.74,12.53,69.78,0,63.85,3.37,0,760.11
6/7/2022 12:00,49.12716318,9.2144832,36.69,26.13,15.34,79.03,18.47,74.1,0,48.18,0,0,791.58
6/8/2022 12:00,49.12716318,9.2144832,32,23,13,59.17,14.71,74.07,0,56.37,1.85,0,820.17
6/9/2022 12:00,49.12716318,9.2144832,33,23.67,13.5,71.01,13.23,69.48,0,43.1,3.86,0,694.53
6/10/2022 12:00,49.12716318,9.2144832,28.99,20.99,11.49,65.11,13.74,69.43,0,69.93,0.96,0,820.5
6/11/2022 12:00,49.12716318,9.2144832,24.63,18.09,9.32,65.95,12.04,63.51,0,53.47,3.81,0,699.77
6/12/2022 12:00,49.12716318,9.2144832,34.97,24.98,14.49,70.36,12.37,83.56,0,65.1,1.18,0,716.25
6/13/2022 12:00,49.12716318,9.2144832,36.23,25.82,15.11,59.29,13.98,71.28,0,44.12,2.43,0,728.37
6/14/2022 12:00,49.12716318,9.2144832,33.76,24.17,13.88,64.46,14.81,64.39,0,58.13,2.39,0,729.81
6/15/2022 12:00,49.12716318,9.2144832,32.47,23.32,13.24,71.27,12.17,67.2,0,52.68,0.69,0,721.42
6/16/2022 12:00,49.12716318,9.2144832,28.7,20.8,11.35,53.73,13.78,66.8,0,50.84,1.78,0,718.64
6/17/2022 12:00,49.12716318,9.2144832,35.28,25.19,14.64,64.05,9.91,65.22,0,56.48,1.9,0,689.31
6/18/2022 12:00,49.12716318,9.2144832,30.01,21.67,12,99.56,14.49,50.39,1,53.63,2.26,0,740.32
6/19/2022 12:00,49.12716318,9.2144832,29.67,21.44,11.83,70.4,14.3,58.54,0,40.33,2.16,0,716.53
6/20/2022 12:00,49.12716318,9.2144832,33.88,24.26,13.94,62.69,12.59,65.37,0,63.2,1.34,0,727.33
6/21/2022 12:00,49.12716318,9.2144832,30.27,21.85,12.13,60.87,11.93,58.87,0,54.21,0.24,0,682.35
6/22/2022 12:00,49.12716318,9.2144832,34.4,24.6,14.2,58.19,11.35,75.91,0,58.39,2.98,0,692.56
6/23/2022 12:00,49.12716318,9.2144832,33.41,23.94,13.71,63.07,12.57,72.37,0,53.68,0.1,0,666.03
6/24/2022 12:00,49.12716318,9.2144832,30.83,22.22,12.41,57.54,11.76,57.88,0,61.93,2.59,0,662.35
6/25/2022 12:00,49.12716318,9.2144832,33.04,23.69,13.52,51.63,10.87,73.76,0,40,2.35,0.11,627.54
6/26/2022 12:00,49.12716318,9.2144832,31.42,22.61,12.71,55.66,9.2,72.72,0,55.05,3.53,1,662.04
6/27/2022 12:00,49.12716318,9.2144832,32.13,23.09,13.06,61.7,12.91,68.25,0,40,1.04,0,669.45
6/28/2022 12:00,49.12716318,9.2144832,32.99,23.66,13.49,67.56,8.89,65.98,0,43.26,2.59,0.76,646.69
6/29/2022 12:00,49.12716318,9.2144832,,22.03,12.27,58.44,9.66,71.97,1,41.88,1.45,2.75,608.32
6/30/2022 12:00,49.12716318,9.2144832,29.76,21.5,11.88,71,13.2,63.61,0,48.78,0.47,0,658.26
7/1/2022 12:00,49.12716318,9.2144832,35.26,25.18,14.63,65.85,11.26,65.1,0,44.78,3.15,0,642.95
7/2/2022 12:00,49.12716318,9.2144832,33.52,24.02,13.76,61.81,13.46,65.16,0,53.17,0.47,,631.12
7/3/2022 12:00,49.12716318,9.2144832,30.08,21.72,12.04,64.68,11.04,69.25,0,45.17,2.66,0,619.39
7/4/2022 12:00,49.12716318,9.2144832,26.72,19.48,10.36,57.37,11.73,68.98,0,43.54,1.89,0,623.6
7/5/2022 12:00,49.12716318,9.2144832,32.82,23.55,13.41,48.99,8.63,65.7,0,54.86,4.85,0,618.85
7/6/2022 12:00,49.12716318,9.2144832,31.12,22.41,12.56,61.51,12.28,67.38,0,70.19,2.4,0,702.35
7/7/2022 12:00,49.12716318,9.2144832,33.1,23.74,13.55,66.09,12.1,75.86,0,46.14,4.58,0,553.8
7/8/2022 12:00,49.12716318,9.2144832,37.5,26.67,15.75,54.79,9.78,71.67,0,47.61,2.77,0,639.89
7/9/2022 12:00,49.12716318,9.2144832,30.77,22.18,12.38,63.71,8.79,63.06,0,40,1.39,0,607.59
7/10/2022 12:00,49.12716318,9.2144832,32.58,23.39,13.29,52.18,7.98,59.26,0,40,0,0,576.04
7/11/2022 12:00,49.12716318,9.2144832,31.08,22.39,12.54,50.46,8.39,56.73,0,43.36,1.58,0,583.91
7/12/2022 12:00,49.12716318,9.2144832,28.73,20.82,11.36,61.56,10.94,63.78,0,40,0.45,0.59,615.41
7/13/2022 12:00,49.12716318,9.2144832,29.62,21.41,11.81,48.77,12.76,61.4,1,58.47,0.85,0,580.65
7/14/2022 12:00,49.12716318,9.2144832,30.12,21.75,12.06,48.77,8.42,84.09,1,50.63,0,0,558.29
7/15/2022 12:00,49.12716318,9.2144832,29.23,21.16,11.62,66.88,11.9,64.31,0,47.32,1.33,0,512.49
7/16/2022 12:00,49.12716318,9.2144832,29.59,21.39,11.8,,12.35,63.28,1,62.27,0,0,579.95
7/17/2022 12:00,49.12716318,9.2144832,27.94,20.29,10.97,52.98,7.11,59.36,0,45.58,2.36,11.64,552.03
7/18/2022 12:00,49.12716318,9.2144832,31.9,22.93,12.95,55.49,12.83,51.9,0,45.93,3.21,0.08,539.55
7/19/2022 12:00,49.12716318,9.2144832,35.24,25.16,14.62,61.82,9.49,63.09,0,48.8,3.56,0,531.82
7/20/2022 12:00,49.12716318,9.2144832,31.91,22.94,12.96,50.65,7.35,60.88,0,53.42,1.59,0,529.5
7/21/2022 12:00,49.12716318,9.2144832,33.28,23.85,13.64,54.51,7.98,61.35,0,57.59,1.92,0,612.87
7/22/2022 12:00,49.12716318,9.2144832,30.22,21.82,12.11,60.71,11.57,60.01,0,48.01,3.52,1.97,574.48
7/23/2022 12:00,49.12716318,9.2144832,28.6,20.74,11.3,58.37,11.67,59.65,0,44.82,2.42,0,610.19
7/24/2022 12:00,49.12716318,9.2144832,33.47,23.98,13.74,43.48,6.69,63.24,0,53.71,2.76,,608.44
7/25/2022 12:00,49.12716318,9.2144832,33.18,23.78,13.59,61.67,5.26,59.34,0,51.41,3.66,0,496.05
7/26/2022 12:00,49.12716318,9.2144832,32.42,23.28,13.21,51.9,7.54,61.95,0,60.53,2.42,0,440.97
7/27/2022 12:00,49.12716318,9.2144832,30.89,22.26,12.44,52.1,5.08,69.23,0,40,2.73,0,464.3
7/28/2022 12:00,49.12716318,9.2144832,34.24,24.5,14.12,56.39,6.9,68.29,0,41.81,1.37,0,444.24
7/29/2022 12:00,49.12716318,9.2144832,30.53,22.02,12.26,57.47,9.3,64.19,0,43.84,0,0,540.67
7/30/2022 12:00,49.12716318,9.2144832,33.95,24.3,13.98,59.49,3.46,60.09,0,41.76,2.34,0,511.22
7/31/2022 12:00,49.12716318,9.2144832,25.55,18.7,9.77,43.31,8.93,61.71,0,46.07,2.08,0,534.4
8/1/2022 12:00,49.12716318,9.2144832,28.04,20.36,11.02,54.65,7.37,52.68,0,60.11,1.81,0.8,405.35
8/2/2022 12:00,49.12716318,9.2144832,28.25,20.5,11.12,60.97,4.45,71.42,0,40,0.38,0.63,547.71
8/3/2022 12:00,49.12716318,9.2144832,29.69,21.46,11.84,58.07,3.88,61.26,0,53.66,0,0,513.26
8/4/2022 12:00,49.12716318,9.2144832,29.79,21.53,11.9,57.02,3.64,62.48,0,40,0,0,466.99
8/5/2022 12:00,49.12716318,9.2144832,30.4,21.94,12.2,46.57,6.36,60.26,0,49.28,0,0,511.98
8/6/2022 12:00,49.12716318,9.2144832,31.61,22.74,12.8,48.62,5.23,55.38,0,47,1.02,0,411.15
8/7/2022 12:00,49.12716318,9.2144832,32.24,23.16,13.12,62.04,7.16,58.98,0,50.09,0.89,0,454.21
8/8/2022 12:00,49.12716318,9.2144832,31.09,22.39,12.54,60.75,7.76,57.28,0,40,4.86,0,525.61
8/9/2022 12:00,49.12716318,9.2144832,26.76,19.5,10.38,60.64,7.21,51.04,0,59.1,0.81,0,457.18
8/10/2022 12:00,49.12716318,9.2144832,26.13,19.08,10.06,62.45,6.08,77.37,0,51.94,0,0,490.56
8/11/2022 12:00,49.12716318,9.2144832,27.74,20.16,10.87,62.51,6.9,64.85,0,47.97,,0,525.04
8/12/2022 12:00,49.12716318,9.2144832,28.4,20.6,11.2,50.8,2.58,60.4,0,41.12,2.24,0,424.27
8/13/2022 12:00,49.12716318,9.2144832,30.02,21.68,12.01,65.46,2.38,61.33,0,58.67,2.66,0,489.21
8/14/2022 12:00,49.12716318,9.2144832,28.2,20.47,11.1,57.64,4.8,57.13,0,50.33,3.63,0,434.05
8/15/2022 12:00,49.12716318,9.2144832,29.82,21.55,11.91,50.26,6.63,61.68,0,43.75,1.41,0,439.48
8/16/2022 12:00,49.12716318,9.2144832,25.59,18.73,9.8,57.08,5.57,64.13,0,52.05,2.81,0,543.84
8/17/2022 12:00,49.12716318,9.2144832,29.87,21.58,11.93,53.33,7.01,65.11,0,42.4,0,0.15,401.2
8/18/2022 12:00,49.12716318,9.2144832,31.35,22.56,12.67,52.62,1.08,67.15,0,51.05,0.48,0,433.31
8/19/2022 12:00,49.12716318,9.2144832,25.74,18.82,9.87,43.76,5.44,57.16,0,56.67,0.81,0,441.91
8/20/2022 12:00,49.12716318,9.2144832,27.91,38.41,10.95,60.36,2.76,62.69,1,46.66,0.11,0,417.46
8/21/2022 12:00,49.12716318,9.2144832,25.26,18.51,9.63,61.52,2.59,61.91,0,50.79,2.49,2.41,439.29
8/22/2022 12:00,49.12716318,9.2144832,29.32,21.21,11.66,49.43,4.11,62.08,0,41.37,1.6,0,433.6
8/23/2022 12:00,49.12716318,9.2144832,29.52,21.35,11.76,53.36,0.58,67.64,0,40,0.35,0,382.17
8/24/2022 12:00,49.12716318,9.2144832,26.45,19.3,10.22,52.48,3.07,61.12,0,40,0,0,385.09
8/25/2022 12:00,49.12716318,9.2144832,28.11,20.41,11.06,54.55,4.23,60.2,0,54.14,1.21,0,440.6
8/26/2022 12:00,49.12716318,9.2144832,26,19,10,62.55,3.85,55.79,0,55.45,0.46,0,417.52
8/27/2022 12:00,49.12716318,9.2144832,25.49,18.66,9.75,50.19,0.65,58.28,0,56.49,3.96,0,421.1
8/28/2022 12:00,49.12716318,9.2144832,23.71,17.47,8.85,52.75,3.34,61.57,0,40,2.51,0,344.48
8/29/2022 12:00,49.12716318,9.2144832,29.43,21.29,11.72,49.31,0.19,56.93,0,40.9,0,0,439.32
8/30/2022 12:00,49.12716318,9.2144832,27.43,19.95,10.71,55.41,3.69,51.79,0,43.97,0.45,0,461.04
8/31/2022 12:00,49.12716318,9.2144832,30.03,21.69,12.02,59.34,-0.49,57.33,0,40,1.65,0,411.46
9/1/2022 12:00,49.12716318,9.2144832,28.95,20.97,11.47,62.99,1.71,57.28,0,40,0,0,439.71
9/2/2022 12:00,49.12716318,9.2144832,29.64,21.43,11.82,46.92,3.81,58.44,0,57.13,2,0,372.1
9/3/2022 12:00,49.12716318,9.2144832,26.47,19.31,10.23,47.31,4.68,68.71,0,47.05,2.29,0,435.48
9/4/2022 12:00,49.12716318,9.2144832,27.04,19.69,10.52,47.69,0.17,68.23,0,49.37,0.64,0,456.53
9/5/2022 12:00,49.12716318,9.2144832,25.7,18.8,9.85,56.43,1.57,52.51,0,40.02,1.12,0,354.53
9/6/2022 12:00,49.12716318,9.2144832,25.98,18.99,9.99,51.41,-0.5,59,0,44.03,0.21,0,397.35
9/7/2022 12:00,49.12716318,9.2144832,23.51,17.34,8.75,55.02,1.87,55.27,0,58.39,1.11,0,335.12
9/8/2022 12:00,49.12716318,9.2144832,32.26,23.17,13.13,42.61,1.26,58.18,0,49.49,0.81,0,372.48
9/9/2022 12:00,49.12716318,9.2144832,24.59,18.06,9.3,45.73,0.9,62.62,0,47.36,0.21,0,408.81
9/10/2022 12:00,49.12716318,9.2144832,26.32,19.21,10.16,47.07,0.31,55.91,0,48.37,0,4.5,376.21
9/11/2022 12:00,49.12716318,9.2144832,27.84,20.22,10.92,50.34,3.3,55.74,0,59.91,5,0,368.83
9/12/2022 12:00,49.12716318,9.2144832,27.66,20.1,10.83,55.78,2.99,57.45,0,57.25,1.17,0,414.22
9/13/2022 12:00,49.12716318,9.2144832,30.33,21.89,12.16,55.75,-1.01,53.35,0,41.76,0,1.22,418.05
9/14/2022 12:00,49.12716318,9.2144832,24.58,18.05,9.29,50.03,2.23,45.42,0,41.76,0,0,400.43
9/15/2022 12:00,49.12716318,9.2144832,27.04,19.7,10.52,53.75,1.49,65.41,0,42.93,1.5,0,362.17
9/16/2022 12:00,49.12716318,9.2144832,26.82,19.55,10.41,54.39,0.52,60.32,0,47.2,0,0,445.98
9/17/2022 12:00,49.12716318,9.2144832,25.92,18.95,9.96,44.07,2.11,49.54,0,43.2,3.44,0,416.84
9/18/2022 12:00,49.12716318,9.2144832,30.75,22.17,12.38,56.31,4.02,50.14,0,53.97,1.96,0,363.26
9/19/2022 12:00,49.12716318,9.2144832,28.86,20.91,11.43,48.91,3.36,57.98,0,42.48,1.43,0,428.5
9/20/2022 12:00,49.12716318,9.2144832,25.3,18.54,9.65,57.58,0.84,51.09,0,51.17,1.13,0,373.41
9/21/2022 12:00,49.12716318,9.2144832,26.84,19.56,10.42,47.27,2.74,63.32,0,44.77,1.56,0,392.42
9/22/2022 12:00,49.12716318,9.2144832,27.84,20.23,10.92,58.99,3.35,69.26,0,61.17,1.63,0,356.42
9/23/2022 12:00,49.12716318,9.2144832,26.11,19.07,10.05,49.83,-3.35,62.32,0,60.61,0,0,383.71
9/24/2022 12:00,49.12716318,9.2144832,27.66,20.11,10.83,42.21,-0.28,48.16,0,48.6,0,0,392.75
9/25/2022 12:00,49.12716318,9.2144832,27.23,19.82,10.61,51.86,1.42,72.28,0,50.41,0,0.82,359.31
9/26/2022 12:00,49.12716318,9.2144832,31.39,22.59,12.69,57.33,2.1,58.16,0,61.15,1.39,1.19,308.35
9/27/2022 12:00,49.12716318,9.2144832,27.53,16.38,10.77,55.76,4.59,47.26,1,45.62,0,0,459.03
9/28/2022 12:00,49.12716318,9.2144832,27.92,25.25,10.96,55.47,0.59,48.46,1,45.05,1.25,0.44,298.58
9/29/2022 12:00,49.12716318,9.2144832,27.39,25.25,10.69,46.22,2.59,60.4,1,63.57,1.12,0,341.98
9/30/2022 12:00,49.12716318,9.2144832,27.82,20.21,10.91,51.96,4.13,64.94,0,44.18,1.09,0,401.84
10/1/2022 12:00,49.12716318,9.2144832,25.63,18.75,9.81,50.8,-0.91,62.09,0,40,0,0,360.13
10/2/2022 12:00,49.12716318,9.2144832,30.84,22.23,12.42,50.9,1.95,59.24,0,40,0.92,0,342.42
10/3/2022 12:00,49.12716318,9.2144832,27.19,19.79,10.59,50.11,-1.77,55.37,0,46.68,2.69,0.79,379.67
10/4/2022 12:00,49.12716318,9.2144832,28.9,20.93,,58.06,1.38,54.83,1,47.61,1.36,3.16,354.96
10/5/2022 12:00,49.12716318,9.2144832,25.6,18.73,9.8,44.72,3.01,44.14,0,44.11,0,0,354.55
10/6/2022 12:00,49.12716318,9.2144832,24.15,17.77,9.08,51.35,-0.57,58.51,0,41.73,0,0,347.34
10/7/2022 12:00,49.12716318,9.2144832,26.19,19.13,10.1,44.76,1.39,54.83,0,52.36,1.06,0,420.84
10/8/2022 12:00,49.12716318,9.2144832,30.3,21.87,12.15,55.05,3.41,61.97,0,46.18,1.28,0,299.14
10/9/2022 12:00,49.12716318,9.2144832,28.04,20.36,11.02,,0.43,57.16,1,46.06,2.07,0,402.77
10/10/2022 12:00,49.12716318,9.2144832,24.84,18.23,9.42,43.2,1.24,51.93,0,40,1.59,0.37,438
10/11/2022 12:00,49.12716318,9.2144832,23.7,17.47,8.85,47.43,2.87,59.51,0,48.05,0,0,377.57
10/12/2022 12:00,49.12716318,9.2144832,59.83,17.48,8.86,49.59,1.81,53.98,1,55.93,0,0,413.97
10/13/2022 12:00,49.12716318,9.2144832,26.97,19.65,10.49,56.26,5.39,65.51,0,49.15,0.43,0,259.74
10/14/2022 12:00,49.12716318,9.2144832,24.41,17.94,9.2,54.77,3.13,43.32,0,49.36,0,0,386.7
10/15/2022 12:00,49.12716318,9.2144832,29.69,21.46,11.85,61.75,-0.18,65.37,0,40,1.71,0,360.97
10/16/2022 12:00,49.12716318,9.2144832,21.29,15.86,7.05,58.71,3.89,66.51,1,44.62,0.47,,397.11
10/17/2022 12:00,49.12716318,9.2144832,29.48,21.32,11.74,43.79,0.19,60.53,0,42.46,0.58,0,277.94
10/18/2022 12:00,49.12716318,9.2144832,28.47,20.65,11.24,55.67,3.3,47.78,0,42.93,1.97,0,387.88
10/19/2022 12:00,49.12716318,9.2144832,25.44,18.62,9.72,49.13,2.24,60.38,0,43.8,1.75,0,356.46
10/20/2022 12:00,49.12716318,9.2144832,29.81,17.48,11.9,49.32,2.5,53.88,1,50.58,0,0,271.69
10/21/2022 12:00,49.12716318,9.2144832,29.36,21.24,11.68,57.35,1.52,51.72,0,50.29,2.25,0.68,303.6
10/22/2022 12:00,49.12716318,9.2144832,28.46,20.64,11.23,52.82,2.55,50.74,0,54.2,0,0.23,332.72
10/23/2022 12:00,49.12716318,9.2144832,27.71,20.14,10.86,53.65,3.32,54.26,0,42.21,1.93,0,356.92
10/24/2022 12:00,49.12716318,9.2144832,29.32,21.21,11.66,50.53,2.79,57.93,0,40,2.99,0.22,481.2
10/25/2022 12:00,49.12716318,9.2144832,,23.89,13.67,50.52,0.17,56.68,1,53.32,0.05,0,382.05
10/26/2022 12:00,49.12716318,9.2144832,26.02,19.01,10.01,57.17,1.13,49.79,0,43.18,0.64,0,287.85
10/27/2022 12:00,49.12716318,9.2144832,60.15,17.5,17.44,61.59,2.08,56.92,1,45.83,2.55,0,381.77
10/28/2022 12:00,49.12716318,9.2144832,28.6,20.73,11.3,60.95,2.43,53.4,0,49.05,0.82,0,334.91
